date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:33:21	292102/292102	---M--	200	added ('OK')	image/jpeg	etag:%226d5f8d9fc972293a0be394d83d06d713%22	https://product.hstatic.net/200000796751/product/viking-junior_children_armchair_baya_2002156_copy_6d05d29f6f4e4eff8635296f7882a460.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/viking-junior_children_armchair_baya_2002156_copy_6d05d29f6f4e4eff8635296f7882a460.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:22	289307/289307	---M--	200	added ('OK')	image/jpeg	etag:%227b38dd68ca125fcbb697c0bbf66f308e%22	https://product.hstatic.net/200000796751/product/viking-junior_children_armchair_baya_2002156_1_edf515675eaf47cd9849908dab56b951.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/viking-junior_children_armchair_baya_2002156_1_edf515675eaf47cd9849908dab56b951.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:22	250895/250895	---M--	200	added ('OK')	image/jpeg	etag:%22e2adaaf09e7aa3bbe22766fbc492279a%22	https://product.hstatic.net/200000796751/product/viking-junior_children_armchair_baya_2002156_2_copy_d0124d987a8b406d82ae174cfd1d6882.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/viking-junior_children_armchair_baya_2002156_2_copy_d0124d987a8b406d82ae174cfd1d6882.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:23	247468/247468	---M--	200	added ('OK')	image/jpeg	etag:%221926be6b46ead49ff74a0a62f430d9aa%22	https://product.hstatic.net/200000796751/product/viking-junior_children_armchair_baya_2002156_3_914ffde3fff4428e8e36c43fae48207d.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/viking-junior_children_armchair_baya_2002156_3_914ffde3fff4428e8e36c43fae48207d.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:23	250410/250410	---M--	200	added ('OK')	image/jpeg	etag:%22f4641f64ae36372bcd6792e14aa92e27%22	https://product.hstatic.net/200000796751/product/viking-junior_children_armchair_baya_2002156_4_copy_af2fbbb22e2d44268308f63318c9d027.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/viking-junior_children_armchair_baya_2002156_4_copy_af2fbbb22e2d44268308f63318c9d027.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:24	730754/730754	---MCZ	200	added ('OK')	text/html	etag:W/%22c0753ddbc6e14bdea54b4aba16848ff3%22	https://baya.vn/products/decoration-cushion-rosabella	C:/My%20Web%20Sites/baya/baya.vn/products/decoration-cushion-rosabella.html	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:24	261582/261582	---M--	200	added ('OK')	image/jpeg	etag:%2281117c8f10dd08048cc180f851d2ee27%22	https://product.hstatic.net/200000796751/product/rosabella_decoration_cushion_baya_2001468_copy_da8f23734aa14d9fa8cecb48f07dd7a7.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/rosabella_decoration_cushion_baya_2001468_copy_da8f23734aa14d9fa8cecb48f07dd7a7.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:27	274839/274839	---M--	200	added ('OK')	image/jpeg	etag:%22815f4f866fe8cfd7b4da50411d1b8629%22	https://product.hstatic.net/200000796751/product/rosabella_decoration_cushion_baya_2001470_1_copy_5b7d7c2b93674e82ab53a2b5733c439b.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/rosabella_decoration_cushion_baya_2001470_1_copy_5b7d7c2b93674e82ab53a2b5733c439b.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:27	282108/282108	---M--	200	added ('OK')	image/jpeg	etag:%22d3914c60647d33ab6883fd03ed05c74e%22	https://product.hstatic.net/200000796751/product/rosabella_decoration_cushion_baya_2001470_copy_7c89dfc90fef4d87a351888140e94826.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/rosabella_decoration_cushion_baya_2001470_copy_7c89dfc90fef4d87a351888140e94826.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:27	279529/279529	---M--	200	added ('OK')	image/jpeg	etag:%227330f7ee694a13eb54942e5519aa8110%22	https://product.hstatic.net/200000796751/product/rosabella_decoration_cushion_baya_2001469_2_78cbaab9d6f54098a7466357d9c2220d.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/rosabella_decoration_cushion_baya_2001469_2_78cbaab9d6f54098a7466357d9c2220d.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:28	740630/740630	---MCZ	200	added ('OK')	text/html	etag:W/%22a7407c950d994418bb1837ac368a4c08%22	https://baya.vn/products/dem-ngoi-nelly	C:/My%20Web%20Sites/baya/baya.vn/products/dem-ngoi-nelly.html	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:29	584786/584786	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:33:29%20GMT	https://baya.vn/collections/vendors?q=nelly	C:/My%20Web%20Sites/baya/baya.vn/collections/vendorsdb06.html	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:31	482689/482689	---M--	200	added ('OK')	image/jpeg	etag:%226aab8031f1294906820d5382eb372873%22	https://product.hstatic.net/200000796751/product/337405410_161845200110672_1784701586147397216_n_25c7a0e536124b2a8a8ffd6337252a47.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/337405410_161845200110672_1784701586147397216_n_25c7a0e536124b2a8a8ffd6337252a47.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:32	439071/439071	---M--	200	added ('OK')	image/jpeg	etag:%22074198451b1f5bd5b0e2bf9266080311%22	https://product.hstatic.net/200000796751/product/337401307_533237745627109_7572722930998514451_n_a4b09c9183114933acd7019a2278fc9a.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/337401307_533237745627109_7572722930998514451_n_a4b09c9183114933acd7019a2278fc9a.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:32	445729/445729	---M--	200	added ('OK')	image/jpeg	etag:%2263d03be040da3194e482dc8b722059ec%22	https://product.hstatic.net/200000796751/product/337399379_681684177064513_1057752549673553224_n_0f39ace7e84447019db75b9d2a7dbe98.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/337399379_681684177064513_1057752549673553224_n_0f39ace7e84447019db75b9d2a7dbe98.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:33	737530/737530	---MCZ	200	added ('OK')	text/html	etag:W/%2245071ce5b6554ed8a279ebc0435a6e24%22	https://baya.vn/products/ghe-don-connemara	C:/My%20Web%20Sites/baya/baya.vn/products/ghe-don-connemara.html	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:33	586789/586789	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:33:33%20GMT	https://baya.vn/collections/vendors?q=connemara	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors0274.html	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:38	165106/165106	---M--	200	added ('OK')	image/jpeg	etag:%222daf86ba46b0a1ecb85bf76200a89b1a%22	https://product.hstatic.net/200000796751/product/connemara_stool_polyester_blue_uma_1081039_front_209e6973e8e84af7a81e587aaf575f71.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/connemara_stool_polyester_blue_uma_1081039_front_209e6973e8e84af7a81e587aaf575f71.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:40	769870/769870	---M--	200	added ('OK')	image/jpeg	etag:%22aa71d2ed4356eb6665a68defd0abe917%22	https://product.hstatic.net/200000796751/product/connemara_stool_baya_1081039_inspiration_87dbdcd6b1654d1397046bd0b19ba3e7.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/connemara_stool_baya_1081039_inspiration_87dbdcd6b1654d1397046bd0b19ba3e7.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:40	270204/270204	---M--	200	added ('OK')	image/jpeg	etag:%222ef9ac4ad9cb22b8703daa1977d7c613%22	https://product.hstatic.net/200000796751/product/connemara_stool_polyester_blue_uma_1081039_material_e6ad6d4ac3d44765ac343adca00d2664.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/connemara_stool_polyester_blue_uma_1081039_material_e6ad6d4ac3d44765ac343adca00d2664.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:40	47468/47468	---M--	200	added ('OK')	image/jpeg	etag:%220b7596980e07b1a7aca82f41dcb9ff7a%22	https://product.hstatic.net/200000796751/product/connemara_stool_leather_brown_uma_1091359_corner_67529cfa720246d8b0866b1669ac923f.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/connemara_stool_leather_brown_uma_1091359_corner_67529cfa720246d8b0866b1669ac923f.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:41	490827/490827	---M--	200	added ('OK')	image/jpeg	etag:%22157de50741a590ae3564d172a2cc563e%22	https://product.hstatic.net/200000796751/product/connemara_stool_baya_1091359_inspiration_0339b4af158c48d8b573db5bd1cb6e0c.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/connemara_stool_baya_1091359_inspiration_0339b4af158c48d8b573db5bd1cb6e0c.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:41	51523/51523	---M--	200	added ('OK')	image/jpeg	etag:%22d62036a9c86ff4eb38a7f9be776ff583%22	https://product.hstatic.net/200000796751/product/connemara_stool_leather_brown_uma_1091359_front_96dd70d7df10490e97670c5de05283d9.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/connemara_stool_leather_brown_uma_1091359_front_96dd70d7df10490e97670c5de05283d9.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:42	719482/719482	---MCZ	200	added ('OK')	text/html	etag:W/%22e6f2a945a2ca412f83c01609c48538fd%22	https://baya.vn/products/dem-ngoi-rosabella-2001472	C:/My%20Web%20Sites/baya/baya.vn/products/dem-ngoi-rosabella-2001472.html	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:43	740481/740481	---MCZ	200	added ('OK')	text/html	etag:W/%222fd5e630efb449299ebc37e9086f7f7c%22	https://baya.vn/products/ghe-don-kenny-2001462	C:/My%20Web%20Sites/baya/baya.vn/products/ghe-don-kenny-2001462.html	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:43	677992/677992	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:33:43%20GMT	https://baya.vn/collections/vendors?q=kenny	C:/My%20Web%20Sites/baya/baya.vn/collections/vendorsa3e7.html	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:44	490462/490462	---M--	200	added ('OK')	image/jpeg	etag:%223c3d7f2a3bda8370b721a611abf2d2cf%22	https://product.hstatic.net/200000796751/product/kenny_stool_rubber_baya_2001462_inspiration_bf2c57c426b94b399709c99fb31b9d12.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_stool_rubber_baya_2001462_inspiration_bf2c57c426b94b399709c99fb31b9d12.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:44	496618/496618	---M--	200	added ('OK')	image/jpeg	etag:%22d64828e05a1f17fe834069bfb7af20f0%22	https://product.hstatic.net/200000796751/product/kenny_stool_rubber_wood_baya_2001462_7829dc3bdb7e4e9789c8dce3d36c60c8.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_stool_rubber_wood_baya_2001462_7829dc3bdb7e4e9789c8dce3d36c60c8.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:47	458847/458847	---M--	200	added ('OK')	image/jpeg	etag:%2299564ced42b2fb953803a7041b0cbdc5%22	https://product.hstatic.net/200000796751/product/kenny_stool_baya_2001462_inspiration_53ad6bee61cb4148a162aec420d269b7.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_stool_baya_2001462_inspiration_53ad6bee61cb4148a162aec420d269b7.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:48	266413/266413	---M--	200	added ('OK')	image/jpeg	etag:%227f2214f83594c763e8e5eb25a5f5c422%22	https://product.hstatic.net/200000796751/product/kenny_stool_baya_2001462_2_fe1fdf37ebe148ff8b29bfbfa168dde9.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_stool_baya_2001462_2_fe1fdf37ebe148ff8b29bfbfa168dde9.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:48	722273/722273	---MCZ	200	added ('OK')	text/html	etag:W/%22c3da1df53db54dcd83d420e460d77dd0%22	https://baya.vn/products/sofa-dallas-2001219	C:/My%20Web%20Sites/baya/baya.vn/products/sofa-dallas-2001219.html	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:49	567786/567786	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:33:49%20GMT	https://baya.vn/collections/vendors?q=dallas	C:/My%20Web%20Sites/baya/baya.vn/collections/vendorsf5dd.html	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:50	276947/276947	---M--	200	added ('OK')	image/jpeg	etag:%22261a714877ca6cb9201a6ffe887033e8%22	https://product.hstatic.net/200000796751/product/dallas_sofa_baya_2001219_inspiration_22753c45fa05404fa0ccb5ee5dfba725.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/dallas_sofa_baya_2001219_inspiration_22753c45fa05404fa0ccb5ee5dfba725.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:50	268353/268353	---M--	200	added ('OK')	image/jpeg	etag:%221f13a5f99dcc4e1216339e61fcea526b%22	https://product.hstatic.net/200000796751/product/dallas_sofa_baya_2001219_1_77242c1d64144e508c83e130cba5964d.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/dallas_sofa_baya_2001219_1_77242c1d64144e508c83e130cba5964d.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:51	247351/247351	---M--	200	added ('OK')	image/jpeg	etag:%22b62b5f0a2e81b8d53c29f79d02a15685%22	https://product.hstatic.net/200000796751/product/dallas_sofa_baya_2001219_2_c68d1b111ab54bc89cbfb90da5d8b8f1.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/dallas_sofa_baya_2001219_2_c68d1b111ab54bc89cbfb90da5d8b8f1.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:52	255026/255026	---M--	200	added ('OK')	image/jpeg	etag:%22bb17e69af385df758fa114a984170726%22	https://product.hstatic.net/200000796751/product/dallas_sofa_baya_2001219_3_8703f3ded3d24d2e9fa82f2ee95dab3e.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/dallas_sofa_baya_2001219_3_8703f3ded3d24d2e9fa82f2ee95dab3e.jpg	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:52	526204/526204	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%227694027ee35e463ea61442a30bdedb3b%22	https://baya.vn/collections/filter=	C:/My%20Web%20Sites/baya/baya.vn/collections/filter=	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:52	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%223b70af4fbb82417fb2ba1e2e32e61d55%22	https://baya.vn/collections/popper.js	C:/My%20Web%20Sites/baya/baya.vn/collections/popper.js	(from https://baya.vn/collections/sofa-ghe-thu-gian)
23:33:54	559363/559363	---MCZ	200	added ('OK')	text/html	etag:W/%223c72a87bd13342cc87fbdb446df4de87%22	https://baya.vn/collections/ban?page=2	C:/My%20Web%20Sites/baya/baya.vn/collections/ban4658.html	(from https://baya.vn/collections/ban)
23:33:55	739570/739570	---MCZ	200	added ('OK')	text/html	etag:W/%2274d6aebea40c40c19b3e2a28a809bbf6%22	https://baya.vn/products/ban-hoc-joy-80	C:/My%20Web%20Sites/baya/baya.vn/products/ban-hoc-joy-80.html	(from https://baya.vn/collections/ban)
23:33:55	244046/244046	---M--	200	added ('OK')	image/jpeg	etag:%22de99897eccfd28318a4165962414c44f%22	https://product.hstatic.net/200000796751/product/joy_desk_baya_2002151_1_ab8b31bb5453466eb826c7d8a2c8d828_acfc0303b9194639aade77f49ce24da0.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/joy_desk_baya_2002151_1_ab8b31bb5453466eb826c7d8a2c8d828_acfc0303b9194639aade77f49ce24da0.jpg	(from https://baya.vn/collections/ban)
23:33:58	275655/275655	---M--	200	added ('OK')	image/jpeg	etag:%22304249faa74e1b462f1e2cc8036d17d3%22	https://product.hstatic.net/200000796751/product/joy_desk_baya_2002151_2_7324a57655584b648aa53fb78b239bac_5bc58045ac9f4bc1bdd6e4a38ef6e7b7.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/joy_desk_baya_2002151_2_7324a57655584b648aa53fb78b239bac_5bc58045ac9f4bc1bdd6e4a38ef6e7b7.jpg	(from https://baya.vn/collections/ban)
23:33:58	294582/294582	---M--	200	added ('OK')	image/jpeg	etag:%2253fe0c3d1ed5fdadb174f351e00b1c4e%22	https://product.hstatic.net/200000796751/product/joy_desk_baya_2002151_3_2b62fdb05a9b47a6b79d975d5b18daf5_8dde033f3a414f69830d45675b3e5ce4.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/joy_desk_baya_2002151_3_2b62fdb05a9b47a6b79d975d5b18daf5_8dde033f3a414f69830d45675b3e5ce4.jpg	(from https://baya.vn/collections/ban)
23:33:59	722253/722253	---MCZ	200	added ('OK')	text/html	etag:W/%223fbd7891dcc741b181f3bf120c506d31%22	https://baya.vn/products/khung-chinh-mfc-kim-loai-nau-den-vagabond	C:/My%20Web%20Sites/baya/baya.vn/products/khung-chinh-mfc-kim-loai-nau-den-vagabond.html	(from https://baya.vn/collections/ban)
23:34:00	581722/581722	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:33:59%20GMT	https://baya.vn/collections/vendors?q=vagabond	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors8b1c.html	(from https://baya.vn/collections/ban)
23:34:00	61137/61137	---M--	200	added ('OK')	image/jpeg	etag:%2218d0c29649d3041996646ee5b09f2c8c%22	https://product.hstatic.net/200000796751/product/vagabond_base_frame_uma_1094725_3_bd0d23aad3d446cf9c0f2c8c76efc266.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/vagabond_base_frame_uma_1094725_3_bd0d23aad3d446cf9c0f2c8c76efc266.jpg	(from https://baya.vn/collections/ban)
23:34:01	229454/229454	---M--	200	added ('OK')	image/jpeg	etag:%22c7643ee9efe1639131f2920df879c831%22	https://product.hstatic.net/200000796751/product/vagabond_base_frame_uma_1094725_2_53aa1ccd1b74495bb0b7c1746b8b7ea9.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/vagabond_base_frame_uma_1094725_2_53aa1ccd1b74495bb0b7c1746b8b7ea9.jpg	(from https://baya.vn/collections/ban)
23:34:02	729378/729378	---MCZ	200	added ('OK')	text/html	etag:W/%220c0e00caa631492998753821df0b97f3%22	https://baya.vn/products/ban-goc-van-ep-viking	C:/My%20Web%20Sites/baya/baya.vn/products/ban-goc-van-ep-viking.html	(from https://baya.vn/collections/ban)
23:34:02	600006/600006	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:34:02%20GMT	https://baya.vn/collections/vendors?q=viking	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors2b06.html	(from https://baya.vn/collections/ban)
23:34:03	746803/746803	---MCZ	200	added ('OK')	text/html	etag:W/%22ce3966b5ca1c41aa988e0b1f444010df%22	https://baya.vn/products/ban-lam-viec-nho-gon-student	C:/My%20Web%20Sites/baya/baya.vn/products/ban-lam-viec-nho-gon-student.html	(from https://baya.vn/collections/ban)
23:34:03	672722/672722	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:34:02%20GMT	https://baya.vn/collections/vendors?q=student	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors7ff5.html	(from https://baya.vn/collections/ban)
23:34:03	634776/634776	---M--	200	added ('OK')	image/jpeg	etag:%22db01c3f6e94e5d97859a8c54dfc78a21%22	https://product.hstatic.net/200000796751/product/vn-11134207-7qukw-li7kxbdsl91oe3__1__e44f40e8e1794a9eaca0c10d531cd694.jpeg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/vn-11134207-7qukw-li7kxbdsl91oe3__1__e44f40e8e1794a9eaca0c10d531cd694.jpg	(from https://baya.vn/collections/ban)
23:34:05	292211/292211	---M--	200	added ('OK')	image/jpeg	etag:%2266240f5083e568d4c6058b25477c60ef%22	https://product.hstatic.net/200000796751/product/student_desk_baya_2001081_1_1554bacbca2b41fbbed8139b1a9ef060.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/student_desk_baya_2001081_1_1554bacbca2b41fbbed8139b1a9ef060.jpg	(from https://baya.vn/collections/ban)
23:34:05	272134/272134	---M--	200	added ('OK')	image/jpeg	etag:%22926f334bdf3f8e05e1b32a2f8dc9b071%22	https://product.hstatic.net/200000796751/product/student_desk_baya_2001081_3_e9f944452c2b430aa1c6b35a31d82a71.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/student_desk_baya_2001081_3_e9f944452c2b430aa1c6b35a31d82a71.jpg	(from https://baya.vn/collections/ban)
23:34:06	253063/253063	---M--	200	added ('OK')	image/jpeg	etag:%2294bdc8a813fa8fbb9e1c9c5bc1867e5b%22	https://product.hstatic.net/200000796751/product/student_desk_baya_2001081_4_dd7b2a01020d4c229683b0ef53e60cb1.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/student_desk_baya_2001081_4_dd7b2a01020d4c229683b0ef53e60cb1.jpg	(from https://baya.vn/collections/ban)
23:34:07	260169/260169	---M--	200	added ('OK')	image/jpeg	etag:%228af596566f30c3ad4f5ff514f53651d2%22	https://product.hstatic.net/200000796751/product/student_desk_baya_2001081_5_60584f7dede44ceda7ddce1a4095b5cd.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/student_desk_baya_2001081_5_60584f7dede44ceda7ddce1a4095b5cd.jpg	(from https://baya.vn/collections/ban)
23:34:09	506310/506310	---M--	200	added ('OK')	image/jpeg	etag:%22d3a2aa4aed48865d2a09f0d2888e34b1%22	https://product.hstatic.net/200000796751/product/student_desk_baya_2001081_inspiration__2__209529c3559c4fbf8fe1e69fad685f43.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/student_desk_baya_2001081_inspiration__2__209529c3559c4fbf8fe1e69fad685f43.jpg	(from https://baya.vn/collections/ban)
23:34:10	749124/749124	---MCZ	200	added ('OK')	text/html	etag:W/%2280be8d7dce6e408c948e47d1b190921d%22	https://baya.vn/products/ban-lam-viec-lien-gia-sach-student	C:/My%20Web%20Sites/baya/baya.vn/products/ban-lam-viec-lien-gia-sach-student.html	(from https://baya.vn/collections/ban)
23:34:10	502181/502181	---M--	200	added ('OK')	image/jpeg	etag:%22fdbbab1ebcb41616939eef4b77b9ef0c%22	https://product.hstatic.net/200000796751/product/student_desk_baya_2001080_inspiration__2__3e249914a13a4c439f5ba6acd292349a.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/student_desk_baya_2001080_inspiration__2__3e249914a13a4c439f5ba6acd292349a.jpg	(from https://baya.vn/collections/ban)
23:34:11	287201/287201	---M--	200	added ('OK')	image/jpeg	etag:%22210c595b3d7b90ae9e9f66554f3448f8%22	https://product.hstatic.net/200000796751/product/student_desk_baya_2001080_3_750a3c40cb684202ae868756244a2e96.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/student_desk_baya_2001080_3_750a3c40cb684202ae868756244a2e96.jpg	(from https://baya.vn/collections/ban)
23:34:11	256624/256624	---M--	200	added ('OK')	image/jpeg	etag:%221807cf8ba86a2bd1bf850f5c88fb0cea%22	https://product.hstatic.net/200000796751/product/student_desk_baya_2001080_1_844c01d081d247ee8c8c5e84a6258133.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/student_desk_baya_2001080_1_844c01d081d247ee8c8c5e84a6258133.jpg	(from https://baya.vn/collections/ban)
23:34:12	273881/273881	---M--	200	added ('OK')	image/jpeg	etag:%22544c4682441c51315990056917cbda16%22	https://product.hstatic.net/200000796751/product/student_desk_baya_2001080_4_1b11571f0290426ca0d356f86d39d54c.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/student_desk_baya_2001080_4_1b11571f0290426ca0d356f86d39d54c.jpg	(from https://baya.vn/collections/ban)
23:34:13	296448/296448	---M--	200	added ('OK')	image/jpeg	etag:%22db269615c9cabb3355a98a6103576c7b%22	https://product.hstatic.net/200000796751/product/student_desk_baya_2001080_5_b749a758f5914462ad3fe088470970e5.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/student_desk_baya_2001080_5_b749a758f5914462ad3fe088470970e5.jpg	(from https://baya.vn/collections/ban)
23:34:15	495035/495035	---M--	200	added ('OK')	image/jpeg	etag:%222e2afd91994c0634c545cd58fd7e9e62%22	https://product.hstatic.net/200000796751/product/student_desk_baya_2001080_inspiration_c533af96ae9c445e8b8f0a148642f05c.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/student_desk_baya_2001080_inspiration_c533af96ae9c445e8b8f0a148642f05c.jpg	(from https://baya.vn/collections/ban)
23:34:16	497489/497489	---M--	200	added ('OK')	image/jpeg	etag:%22bd7acc5584c067b51a6fb844f4025b4c%22	https://product.hstatic.net/200000796751/product/student_desk_baya_2001080_inspiration__3__bc0fa544c9654604aa506a119361342f.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/student_desk_baya_2001080_inspiration__3__bc0fa544c9654604aa506a119361342f.jpg	(from https://baya.vn/collections/ban)
23:34:16	730174/730174	---MCZ	200	added ('OK')	text/html	etag:W/%22c1c58b5dbbbd43faada1cd98d5651309%22	https://baya.vn/products/ban-ca-phe-viking-1026122	C:/My%20Web%20Sites/baya/baya.vn/products/ban-ca-phe-viking-1026122.html	(from https://baya.vn/collections/ban)
23:34:17	746580/746580	---MCZ	200	added ('OK')	text/html	etag:W/%22a427df6d630b43988d96484df7333dcf%22	https://baya.vn/products/ban-an-verona	C:/My%20Web%20Sites/baya/baya.vn/products/ban-an-verona.html	(from https://baya.vn/collections/ban)
23:34:17	589622/589622	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:34:17%20GMT	https://baya.vn/collections/vendors?q=verona	C:/My%20Web%20Sites/baya/baya.vn/collections/vendorse92a.html	(from https://baya.vn/collections/ban)
23:34:17	15148/15148	---M--	200	added ('OK')	image/jpeg	etag:%2235abfab41dbe8d6050dec2f2d791e920%22	https://product.hstatic.net/200000796751/product/verona_dining_table_mdf_white_uma_1071634_3_513513ed2efe4f9d828a875f8a80d93f.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/verona_dining_table_mdf_white_uma_1071634_3_513513ed2efe4f9d828a875f8a80d93f.jpg	(from https://baya.vn/collections/ban)
